track_id,danceability,energy,valence,popularity
46,0.7446398568574032,0.451547422892691,0.6754044569032676,94
47,0.9095405312385277,0.8788860475893328,0.6955869311219667,98
48,0.32910930643493397,0.6004373771889094,0.6455457620641738,48
49,0.5495397119159217,0.3594754755189449,0.3786934487373894,27
50,0.477037600327325,0.40523845980649387,0.3525561011285808,55
51,0.13902446559475573,0.47665437562963897,0.22708400496273934,20
52,0.6601593942690558,0.7041434936389144,0.206980278779896,59
53,0.609999631595266,0.5494142190029937,0.9881366181404566,37
54,0.743420364958261,0.5692888616367224,0.34020445764431084,61
55,0.3031339974934209,0.8074506269967275,0.7593996311185549,52
56,0.20225131064293989,0.9273258448263051,0.39599342720525943,13
57,0.12505808726855797,0.41622505234811524,0.15871601542399927,15
58,0.13450974055642334,0.23288550574659747,0.296847493503496,75
59,0.8686283565549485,0.3692402822645473,0.7081987209390772,96
60,0.350425327596224,0.9295710747815118,0.6929872435018016,51
61,0.2692525700580706,0.3861618660096895,0.8266778095026616,36
62,0.9137246560192309,0.12118787894907014,0.7155038331216279,93
63,0.33407374037245136,0.9226637638467481,0.9633659853967421,12
64,0.8282095728805433,0.3948129074471681,0.17632212548691817,41
65,0.24387024913717878,0.9062733723646899,0.41049192574179405,57
66,0.4227358481355695,0.1836924679127035,0.3578454637857903,65
67,0.591494993510306,0.12513530587771546,0.8549117665320088,85
68,0.6504653048926647,0.34725226476436205,0.9759420175690772,68
69,0.8273867217775669,0.6973919174117419,0.9519288677195281,97
70,0.8330233044628449,0.5009320246692283,0.5109612411777051,94
71,0.9538134652866783,0.8420114045858604,0.5210970588739634,98
72,0.1733498217587276,0.8174061932343317,0.493595872807422,82
73,0.11932011279031436,0.5041723881733239,0.5470044155809747,50
74,0.19239503960548326,0.674501819259269,0.9899427223680075,39
75,0.5707459608115641,0.11149957415646197,0.7987996167120516,15
76,0.7023785729316624,0.11493072484059624,0.8954781158767641,51
77,0.7024440985777987,0.10151097195639187,0.9316827436802781,22
78,0.6403455033845562,0.2145057741746642,0.2717227714339988,87
79,0.958846074169546,0.5838527706219179,0.18811325688256803,24
80,0.5284143184208657,0.5444047050246235,0.39720350841903085,12
81,0.6965056597144517,0.9169456100684926,0.2067426029247348,60
82,0.9433172074611895,0.2224103458531541,0.44572198170106203,18
83,0.5629351883567023,0.9219952061975154,0.826265883800051,82
84,0.4648492379419056,0.29822319412534465,0.732188814392397,38
85,0.316694657554939,0.3562172203154792,0.5040519722798384,94
86,0.5897606074633166,0.3443132050148886,0.9021990939495653,73
87,0.3871808711515323,0.4610273308280861,0.6827136770011318,81
88,0.4235575776025312,0.7281119241599251,0.1830692763826468,22
89,0.6962059008909564,0.4930092884504308,0.1366670693478406,14
90,0.9213184508741581,0.9785622893121018,0.1799073282828535,60
91,0.5750491860025051,0.8477711675745707,0.9990990008007259,63
92,0.5135323843689276,0.77461041409702,0.8783679869241661,65
93,0.36953742869911,0.9047119652630249,0.8360025501606141,80
94,0.21899691478015382,0.29510629891315415,0.6259250955692833,18
95,0.1871980828429312,0.13420461627640748,0.5447711312795587,43
96,0.39212946071158916,0.5410271177722192,0.8296252040732022,84
97,0.48173204020894966,0.9934010237561887,0.4296751186630078,79
98,0.793025410054732,0.18063817654995584,0.8925821097068182,38
99,0.19101129030314462,0.9874299161270844,0.7345868316791424,13
100,0.5458844763644095,0.6023045097905546,0.4060210167777607,37
101,0.28774645732925314,0.7109508296844519,0.7321463429935311,56
102,0.9932686670472031,0.4224798381176771,0.8938628435214581,64
103,0.693701715793607,0.10016382352997229,0.8556034986115385,45
104,0.9055007386272301,0.5722760398343976,0.10649870804391931,57
105,0.10431583545021811,0.7366240136079422,0.7178945995246406,21
106,0.4382233500529744,0.7623586760006571,0.1943818157080739,54
107,0.6512368981580083,0.6277016627836615,0.9538702303843796,24
108,0.9346841125134204,0.9649669165857231,0.10604490910680826,64
109,0.15156417026604005,0.3784405653891607,0.2974360877066753,34
110,0.4092378022228875,0.352702788869544,0.7818789918116555,48
111,0.17242265779951937,0.800210150253939,0.27969266022825434,43
112,0.12430803754369243,0.4283815323507508,0.7284714729679238,52
113,0.6340047190750095,0.4525978638645223,0.8132562420552008,63
114,0.16503289814591204,0.5106888316400472,0.746749199855156,52
115,0.9001872661773769,0.9093518249377309,0.9657932203226194,60
116,0.5617995177967646,0.7036828647854819,0.34304076545327217,43
117,0.8769289953894734,0.5338912451133571,0.39014614034142847,37
118,0.5958450429410574,0.5475456984741507,0.5525628721497811,86
119,0.919267180725649,0.5759632203511702,0.3491652981115295,33
120,0.7357411600771352,0.5849936311352378,0.282776295588837,69
121,0.6208952164468273,0.7663432098694403,0.8816246044922057,60
122,0.407847325303222,0.702078868637795,0.6872572781491862,95
123,0.3630473189042229,0.564793934292244,0.2885799489989934,46
124,0.791105024507029,0.7842915963115581,0.3441276572571432,99
125,0.5772589399394072,0.5326513158292527,0.4510852054260107,46
126,0.900769039943512,0.8602728933124169,0.3932428079846374,63
127,0.393486904422951,0.5106626491084824,0.6680998496162549,14
128,0.7862087561585431,0.342059447891629,0.43510752284011045,17
129,0.45455244393218375,0.5849587639997502,0.14779447470306342,83
130,0.16570828722066377,0.806218768757288,0.6726625541729184,69
131,0.8560783879523114,0.8527942785847286,0.3608142311785816,40
132,0.2634221299482056,0.20952564286583766,0.41667158862087006,28
133,0.6742425638527738,0.3672401557851983,0.917432413336176,69
134,0.8242038791921291,0.2667461572191057,0.4185901231545661,36
135,0.738405260667216,0.17303839592455034,0.5305788865278006,99
136,0.7143418564454235,0.3692853810604846,0.10549350192243694,84
137,0.3529472138334738,0.23386843805504853,0.20163834874636016,41
138,0.42482804073294755,0.4997423195675671,0.21187419240485225,37
139,0.3420472157618349,0.39487560992250226,0.24280044671085088,97
140,0.7719844459456562,0.9233163294282388,0.16532496299822474,20
141,0.6387891832519461,0.11861931190673192,0.5574501026879384,56
142,0.12473486008231094,0.3349867953797466,0.34478753529851386,56
143,0.7786891222718738,0.29871033642571365,0.22693433680602842,12
144,0.7772554292254823,0.5555277890190894,0.20064291512863242,38
145,0.646884072925454,0.445092803160968,0.9231730785119754,44
146,0.2828772521675083,0.6830629204458561,0.9854603868219272,71
147,0.600837684340161,0.1791819701971299,0.21671367312520812,76
148,0.570394635988565,0.7129161650528641,0.4556942418999347,37
149,0.43950954428221123,0.34035985882934555,0.2403747307924937,28
150,0.17981406712475176,0.3558582357969864,0.34062542425438325,79
151,0.5747199130726544,0.7250053607494286,0.6138520814628158,71
152,0.5677559939827383,0.11854466173563888,0.33185338098193434,95
153,0.149619011394085,0.29304032434255944,0.6710180643650377,19
154,0.7720849733802887,0.5924751847605941,0.6375316021576665,30
155,0.8083966622707562,0.5457331125088907,0.9566116469987084,41
156,0.9146092021119017,0.24452976472670257,0.30168668581978064,96
157,0.19588178464879738,0.22103379117430821,0.5511249913680463,50
158,0.6938255182735081,0.5752990050503851,0.4771732600883767,32
159,0.49655150011615035,0.6553613906890337,0.44628169600739076,10
160,0.4066928170628512,0.3031876853973917,0.49031516140634623,64
161,0.7596636137723154,0.5678178087457658,0.836092337512743,53
162,0.22041953539541873,0.1343484517532724,0.522797584612138,43
163,0.8090434998683665,0.47434960605778476,0.7149258789584589,89
164,0.4018694381008283,0.18755156133350032,0.6052433104493715,44
165,0.19880370167133873,0.14970876491230511,0.7402454029780827,45
166,0.17373926535902134,0.23547268692289508,0.20914410048682516,52
167,0.8310603586122484,0.5800174051306921,0.7318738036996634,45
168,0.7775434339119538,0.682184262255655,0.2680325094015379,64
169,0.765150910181314,0.12041463331644864,0.821343250894081,56
170,0.4194162296861794,0.7657243569794933,0.12897618949195402,79
171,0.581399783165361,0.17667382292491624,0.9987223799884057,86
172,0.45968149183631724,0.6023226255688756,0.39449321096467005,30
173,0.9180566212005867,0.5970728798399162,0.26823688123598044,94
174,0.6641025751365742,0.5981390635003723,0.7134433243390833,18
175,0.5569763188289276,0.8961956665573938,0.5369067386052783,93
176,0.4124666657735674,0.1272084422718917,0.45425795945238523,76
177,0.2674958962040989,0.5992293257285621,0.30857270125652864,80
178,0.46206220227626993,0.5349338664380988,0.6134053117102237,77
179,0.39670586249682327,0.9804259690865988,0.37306879205146304,82
180,0.4014783776584854,0.5443664122747529,0.3296519125984053,67
181,0.8077451696650781,0.3244977245833048,0.8262258072657578,24
182,0.3530276337999628,0.9264698043640002,0.5053929097276615,12
183,0.9111203541891998,0.4750161433996336,0.6286353508017526,95
184,0.21022150779824833,0.7241388112395042,0.7721467413358244,43
185,0.23052871062537966,0.5870014802981718,0.9776940638109173,35
186,0.8436808770370701,0.9679350281802636,0.2392143732496903,94
187,0.4207170915373749,0.8969320385544993,0.8373868309112449,84
188,0.17583053531222864,0.9490606177869934,0.370141039258005,82
189,0.6493774256954101,0.18052055625752847,0.9836156795033527,29
190,0.6519273695762104,0.677279614829392,0.817129002984878,23
191,0.5893827101012876,0.47340835332726494,0.6087323942414602,18
192,0.46259406822097826,0.39582733527261205,0.728305398150595,66
193,0.36081567878885545,0.9060093303694708,0.5458555591734605,87
194,0.33717275621730036,0.4096010032129329,0.42997214642150894,45
195,0.5258798218104881,0.5617552069182532,0.4965858797341257,80
196,0.40907909798317954,0.8783316492085517,0.9803665510478294,66
197,0.4236360797945158,0.9991393902867779,0.8632995415139003,11
198,0.8512563541205825,0.7346279444295717,0.38385479568910863,75
199,0.36499547074735983,0.12540229641194575,0.8901611313337734,79
200,0.2948093802863385,0.8153097134610866,0.7525331288687616,20
201,0.5442355299984738,0.7791483858920941,0.22364855621306778,12
202,0.7448866975371177,0.8468353029401193,0.2899014543003439,41
203,0.22227445062416695,0.17550562871207587,0.1860787426248245,93
204,0.4365018969748061,0.475410509351504,0.969613530014661,97
205,0.7484176947844965,0.3588825956964634,0.6991919057442609,90
206,0.7708839839792526,0.7480786327378105,0.8515114953473644,63
207,0.11997711083280362,0.9289472660011139,0.7818719552148335,88
208,0.1793880242230529,0.8859607970005476,0.36546556293094423,46
209,0.7943402177120109,0.7667129881189755,0.8764834159542936,18
210,0.27475891202639124,0.8127249003031425,0.5027785649417554,97
211,0.6764729993675066,0.18016964040924216,0.9356330862732575,23
212,0.33029850982799985,0.11943480537917407,0.4507992837350615,24
213,0.47961254874947246,0.9413715928418129,0.2640765210162529,49
214,0.41457230954332047,0.8647664190289521,0.5375493053053246,29
215,0.6283399904093594,0.8787653495212904,0.60675335948011,53
216,0.7004795823215154,0.7694438246869824,0.36820573091133246,16
217,0.7942205717326299,0.4896590055286991,0.43381168378614876,79
218,0.8258831973071824,0.7870278058465577,0.8405552444859139,12
219,0.8308742335950431,0.2918380152586807,0.35553964685179185,68
220,0.7747138051816661,0.6855059978770116,0.9918107538024248,41
221,0.9557306120802203,0.3351653948035508,0.5590043117332367,89
222,0.10427485135535734,0.4267724228808403,0.6885317874413128,26
223,0.6096109062376044,0.3052944064020132,0.8441933253544596,50
224,0.6287684962905109,0.2686324047390435,0.4629004867807578,24
225,0.7304438864749587,0.8364961723527095,0.6426590120791917,87
226,0.9642187411310028,0.2619569593512443,0.4772958905985162,92
227,0.2315816688222539,0.7748591468858366,0.9640148582401835,84
228,0.12433617768477376,0.6973933494142175,0.2788994843433362,35
229,0.37756891601047216,0.7760882942704278,0.5945252012858055,75
230,0.30042484077872983,0.9409854223018025,0.5374486790272766,87
231,0.12080287954231228,0.6308411443578277,0.31340848146765077,39
232,0.10833471838110355,0.1416844427660785,0.4447742572501052,53
233,0.26481894953616214,0.331273586651855,0.8692498484889755,69
234,0.1471529909288709,0.8276760713681247,0.6612646582168987,13
235,0.711457051209282,0.45194206420672034,0.612512066219971,57
236,0.49229502239521217,0.5684519441357982,0.2752856775298172,93
237,0.862179672538353,0.9624615484081992,0.5941604852505666,79
238,0.3790075723470817,0.8138789469492326,0.490594118340137,27
239,0.2847955609686894,0.20523279389032353,0.6639012366470246,68
240,0.9750100840614988,0.9996752976417296,0.12505739324022316,16
241,0.22247468152081457,0.4523288380292976,0.5478864789683175,91
242,0.9739677939658694,0.43245997054563423,0.7420742909286897,18
243,0.2849123081546804,0.13940245239016977,0.8012089743283082,31
244,0.32956209348791154,0.5406925888969846,0.6045882550852488,93
245,0.9270995593676049,0.15901944550342262,0.558947684214024,61
246,0.38285630112087177,0.5490036271908079,0.9711800263862652,30
247,0.36030203951909967,0.6713526720367683,0.9335108945335537,93
248,0.8929123837657417,0.5474305191603199,0.4533987433361635,65
249,0.4264279067539434,0.5234123329148332,0.8399888190002115,93
250,0.8780584828458337,0.8699172989739594,0.8047768216460621,28
251,0.2878193862329853,0.929737577476063,0.559357262822089,80
252,0.873159782809738,0.518773724769969,0.8050626972781092,81
253,0.7543594975793774,0.9386087998496644,0.511502052608337,32
254,0.9512465486686068,0.8405047853948997,0.4536346071392683,39
255,0.23149070541713462,0.45520288060166836,0.4252023607605916,27
256,0.96624747402115,0.5971732253120134,0.40775603474993083,70
257,0.3316047696671694,0.1147237062328969,0.5918717415443734,91
258,0.7165838910303641,0.8647173860010972,0.12341486640599786,34
259,0.8703048331261577,0.41269570505912057,0.9628509925801251,84
260,0.496018377395795,0.10632525034325141,0.7296378449223224,76
261,0.6986000345279808,0.4834767171469796,0.6143487086588154,28
262,0.672628635086885,0.7590197407683239,0.7537993042375539,13
263,0.3175438842258864,0.5344103626566539,0.8700392349972963,20
264,0.10855483416313445,0.8053135810140692,0.9868042257529487,74
265,0.7468449771229685,0.19250029466164648,0.3594947641796977,77
266,0.26000077374045905,0.40145765382510423,0.9327083363129715,81
267,0.8947876653975647,0.17608739297813158,0.1911335500956164,71
268,0.8248475336602201,0.3511170801876794,0.5267061205385557,66
269,0.8447694474380003,0.19112085336011692,0.23474356828417697,74
270,0.9166639476258788,0.519593860855745,0.29629412065292215,63
271,0.8503787534540102,0.5794857345816781,0.7747407006873759,25
272,0.6328109506942753,0.11050477516146409,0.44618715433465816,55
273,0.8010365334443268,0.640132280804842,0.6753284927058998,42
274,0.49793508672313613,0.1807519096040991,0.7080207600632855,87
275,0.7179571159196138,0.8591316157544755,0.9053582664007033,62
276,0.18343618002735318,0.6654391914587938,0.18356390493760563,87
277,0.8452095491644287,0.9330796250670522,0.16136402504498693,37
278,0.9005630916661007,0.8500075834184039,0.28795878187818186,44
279,0.18767804206708788,0.3114775157192982,0.2952454753980355,27
280,0.859424800722526,0.7262862187913303,0.6580878318807487,62
281,0.9152207169650921,0.60181446719015,0.12237014019404055,14
282,0.40199849444230473,0.45274922524065064,0.9990874375024322,48
283,0.1746471216473403,0.49150130526594205,0.19446475299243954,40
284,0.3197235766119222,0.6681769344910848,0.6524879967132339,54
285,0.16122340321542106,0.17062549341234912,0.15556242299039091,74
286,0.3673626932787917,0.48082457725764116,0.26318935088721807,19
287,0.2906800408377733,0.15128471475307698,0.5271614862245471,43
288,0.9345437757769651,0.8280219855484725,0.6936698488784102,44
289,0.940138805004814,0.3249137893819776,0.7477796792069434,31
290,0.7969796468701246,0.6153729850423802,0.8699539265168834,93
291,0.9376401641891787,0.660360768660935,0.9609321506696418,89
292,0.41490363995805113,0.8458775114678398,0.4172539016516009,69
293,0.860363520063027,0.2575522669280167,0.4115796102504877,41
294,0.17439211151310602,0.11334910090680124,0.7501090004426794,67
295,0.7926624277052363,0.23991514943540432,0.6778733789124181,76
296,0.7499092706801767,0.40606161055242895,0.11035143737432493,97
297,0.834028061068309,0.4187285379093104,0.658396292597723,27
298,0.9238296473735483,0.3918103216118033,0.9960954398843201,52
299,0.8073783970823477,0.9617019750678805,0.5504903179087381,23
300,0.912469920946269,0.7961691523908642,0.5312332783141214,49
301,0.5445722723714813,0.19417276440894488,0.9078366130003297,26
302,0.7875825005539454,0.25066783810311166,0.8473681839671441,79
303,0.17732092353635115,0.35752340197641796,0.9754903638257673,97
304,0.2600981048620732,0.8971734239778901,0.5827299408882618,70
305,0.5713914093282941,0.8325114108004821,0.8529333373649267,53
306,0.30175668218000773,0.11859486290374507,0.5816774143100996,46
307,0.762068308175607,0.36863714397666336,0.7780021723557549,21
308,0.5444364186014935,0.8999122992240834,0.992349441958665,72
309,0.9669244020939519,0.48766911559756343,0.5415807779503559,34
310,0.6117230474906236,0.5600068158382927,0.6712878693537954,80
311,0.8289583529767398,0.7440630453379672,0.6562192556422193,65
312,0.7479794969096283,0.303558985350702,0.590391996760051,39
313,0.8907668627874943,0.4877182842993798,0.42889974624632954,76
314,0.6351059288084324,0.6906410306508363,0.30854410349966843,41
315,0.42275844804231466,0.29965031893023686,0.31521130856112944,20
316,0.32529929997179585,0.22692390328226075,0.13462335893736166,76
317,0.8032056537264803,0.4161120913946089,0.9193481737827311,76
318,0.6965077532263624,0.5119611031453195,0.34011305920692186,16
319,0.6760277516718988,0.9546218014584572,0.39660664255461764,46
320,0.9840061449030592,0.6592560826410431,0.9815065044143106,87
321,0.5296857812569311,0.3306040301528884,0.45880124858573945,14
322,0.7856915944061245,0.7657449719033177,0.8944415108638625,22
323,0.9175981992919016,0.2654284380801961,0.24056755545032465,90
324,0.7385232561117523,0.14709507329379312,0.72348262761383,95
325,0.14130751650921194,0.6834393765353504,0.7440618506067312,55
326,0.9551653196278697,0.20456778357016786,0.6495464145268112,64
327,0.4914285274812423,0.9316433789801628,0.9010660358939063,28
328,0.12927727391064822,0.5911897140031167,0.7817011084206806,86
329,0.28478522060814826,0.28669312381637024,0.7679991330743619,19
330,0.9433720574940104,0.15816265984578176,0.16661076747167286,76
331,0.7363997903086069,0.8970919897066623,0.8722068925420132,57
332,0.47872118393467966,0.5219367438498157,0.7666311298457834,89
333,0.8076443404606047,0.8232792858968921,0.8605440019263568,24
334,0.5886430308170091,0.2682656455258702,0.5406775814426517,20
335,0.5739442133973803,0.48308236216255707,0.16179798863362235,75
336,0.39997810529456423,0.3441508878563805,0.36359531044727234,17
337,0.26360288717000163,0.72761112411206,0.44480182152474945,84
338,0.5221483655382294,0.8542187984055768,0.4737065163021962,82
339,0.7669382129276061,0.6435317556287896,0.1257228262573586,94
340,0.9807912564823127,0.1725718852242692,0.27622071778214,51
341,0.6138232301890187,0.9359812520679698,0.2063789417145504,44
342,0.9098269473435935,0.7122308985646718,0.9306097703589068,72
343,0.8496425954891215,0.516872560338271,0.46667212006470626,87
344,0.5434948813119302,0.13776164052650422,0.5689500042697999,83
345,0.6677028166846297,0.3729561067771393,0.8952930772430334,23
346,0.6586938262241475,0.7350268096417153,0.5234402003246701,23
347,0.97582599939092,0.46089022118146106,0.8986023071169159,53
348,0.748312866765662,0.3210402133057577,0.313938529316012,95
349,0.40994339068159935,0.36442613711787175,0.7565991188753082,15
350,0.40565998283481264,0.3980514322438702,0.3572462410163699,50
351,0.6958615321951157,0.7398822824220799,0.5175147540055725,50
352,0.9205151909117307,0.7963085106690619,0.2858851762970829,60
353,0.6596045159101439,0.15008782094413917,0.9446124123090017,17
354,0.8866970686852459,0.2894205378065934,0.9323602981905968,36
355,0.31651736548088827,0.2814649313057343,0.6060638552760633,68
356,0.3334931309608103,0.9275164724915679,0.4778432305625676,14
357,0.44346295926282864,0.6968477351069737,0.9570050216041989,76
358,0.3177925741945574,0.44489537145099534,0.13410992993934878,74
359,0.19884545116149274,0.34453402387323956,0.4064690558872801,29
360,0.7149898979459466,0.14940584972181084,0.9226445487511222,77
361,0.5649167686918923,0.9041376187548962,0.6651526815690445,67
362,0.6093721763611577,0.29138821575829976,0.9392637469388452,95
363,0.20246793448229897,0.5892338785509729,0.620456246255751,79
364,0.8234958143148993,0.11413622155067889,0.9954476730449042,36
365,0.7408641547898805,0.17523658793128224,0.44952021651302676,38
366,0.7957286656827075,0.19992227782736793,0.14856594707316212,18
367,0.9912629776180721,0.47478104688313527,0.1224478312488787,41
368,0.1859120248345787,0.6800486842147901,0.17156764751713705,84
369,0.4906516582923034,0.5869715795779568,0.16270355846045748,39
370,0.9723519921186139,0.3743390567296827,0.414966685451584,43
371,0.15200178920642396,0.5167800172155544,0.2763597904794642,63
372,0.22120835024786473,0.20848077783017033,0.14965032455685073,10
373,0.27998126066159845,0.538195144190094,0.20281930550585436,97
374,0.520268043695162,0.9102259561601389,0.9109125756623005,44
375,0.9113121806281801,0.1399105894250987,0.9869040663923042,35
376,0.2855617905447856,0.6291225799882096,0.6268162304288952,17
377,0.7604323179827974,0.5146123194493505,0.6618181207518881,76
378,0.41706860372903176,0.49892763944437324,0.6490776975405568,27
379,0.8342844441862738,0.972034500528952,0.29110388663187337,81
380,0.3482199424470617,0.17881602661386697,0.16372710987938022,97
381,0.27355592862050504,0.1942570887508447,0.38823545286004946,31
382,0.8548825856723834,0.9995964447389303,0.716421821511309,92
383,0.16743547478544651,0.24005280136722212,0.1934778836290853,33
384,0.7082931007482572,0.14221191150269238,0.4631493754017427,58
385,0.8379604438694378,0.5672803055713689,0.40970703279493603,19
386,0.6632189851392071,0.2405495782948963,0.6168551004961437,18
387,0.4208422599583085,0.9507522593170062,0.3659332542454935,30
388,0.42873564191669966,0.32782510159563605,0.41594312849590287,85
389,0.5624424931015826,0.19795086661737915,0.5826172202661815,84
390,0.5045975363890332,0.49214998535018073,0.3522260954776981,77
391,0.5540592465363184,0.261374569179746,0.6903447163543642,90
392,0.37772956497823273,0.8665246385263442,0.6999102327660499,24
393,0.8876733985753721,0.7175326755892926,0.23291845176125428,86
394,0.7373769242142246,0.2845064938205204,0.6821065602476546,89
395,0.10098656074080856,0.9355735314589604,0.6371020600344699,38
396,0.7931014655126929,0.6018154102117488,0.9503178597438883,19
397,0.19114453867934542,0.25268400503071065,0.4163642568955933,65
398,0.505125251466127,0.2012134471438023,0.2038017894507066,80
399,0.49873358642155863,0.9826277095205811,0.890063873525136,53
400,0.9999421898005361,0.8571264862551602,0.9904290035094606,37
401,0.5481092583857566,0.5019672441105081,0.7507887500758905,20
402,0.3178943486036036,0.3202297573168202,0.2532773264949637,27
403,0.678495768428094,0.30743548942488774,0.44310168049749743,34
404,0.7375837503660838,0.6597146771861438,0.47383136230800016,93
405,0.6563973124766637,0.2510425375778381,0.16308843629034647,63
406,0.6525825588809526,0.5159830092657588,0.4730176945628519,90
407,0.512653407228936,0.8228020537049353,0.42814301113675446,43
408,0.5503161490762987,0.1031742368603002,0.64832874446077,13
409,0.6942568332984059,0.3239768382127964,0.17377613579442552,39
410,0.8424925065685085,0.5864416770548706,0.32152529128984775,97
411,0.40432663187148155,0.776589940569519,0.13415976140901012,85
412,0.5750170167585548,0.18143908108500306,0.8192522914469585,72
413,0.2903250327700843,0.9901291515940686,0.15499399218434806,15
414,0.5078695268631744,0.14890824579562273,0.30534325321100597,81
415,0.1931431798973646,0.3984834772769027,0.10011703025653734,74
416,0.10442864774877346,0.4663218442224921,0.3285045591634683,40
417,0.6538134995198939,0.5512150403907394,0.8157990853671037,32
418,0.6521710699466052,0.6173083662810759,0.40719398761061376,53
419,0.22750594115561493,0.22296593160635136,0.405757914597652,26
420,0.6248474910424408,0.9963882900833841,0.6753272329323358,90
421,0.22133741408813112,0.4654348653557303,0.9090338695440083,81
422,0.23502823512141066,0.711014987625989,0.8283068293483048,26
423,0.9404285945928662,0.9627032903396786,0.37424497374015886,27
424,0.7585914401664283,0.7944799101027413,0.17918329435969338,46
425,0.5735931988110402,0.8397425894959669,0.6327305963773079,49
426,0.9117870819857768,0.12950741285190343,0.5441973721312272,91
427,0.40759735391434615,0.12635360230877266,0.3894790608549332,69
428,0.9822290307448568,0.9112699925395614,0.1472717842489685,61
429,0.8454850985361166,0.3172517473212031,0.4552627276019414,13
430,0.5045952259841116,0.42379388036823673,0.5176237868856112,90
431,0.6182906466491797,0.23016292653419299,0.10805900787745763,58
432,0.5538872029118884,0.6992707014282752,0.7743589300165162,71
433,0.10724287126032807,0.14120161904696432,0.21562663203121277,41
434,0.9236889175762015,0.11220491008917843,0.6495963069841577,16
435,0.33928085301615735,0.3852641485772299,0.5434039735356196,22
436,0.9629846439275099,0.310427044659828,0.9441892218958294,80
437,0.4782199198261067,0.38972212169184706,0.28519007202014524,31
438,0.12103180174878206,0.9145033220030405,0.9151467492635916,47
439,0.8341933773378278,0.8188419410109927,0.8412442666736417,24
440,0.7974533687413177,0.6701479949469512,0.17113684278997401,95
441,0.9804743797449288,0.9134348648107259,0.596188969217894,18
442,0.7963907955257352,0.8844156120591639,0.4142969130726366,60
443,0.6118312625189247,0.493142732865979,0.5168971488955981,97
444,0.2723405896852003,0.5985404427738841,0.4948060916581575,76
445,0.5899848817536764,0.16374593743349228,0.3266536476148042,21
446,0.42646283921862205,0.4154180848116177,0.11363405538880644,87
447,0.3152633389758029,0.9750072960478249,0.9032989418315681,38
448,0.8853413282780239,0.13250062925706524,0.5887097164498037,80
449,0.7562979931391002,0.1875135584935162,0.284585929416444,39
450,0.6935958401814557,0.3622874754208475,0.35376632792986895,17
451,0.9926216708194554,0.8366764685136467,0.12451010767511562,45
452,0.35363650370377986,0.39318080157346325,0.47629453392737253,89
453,0.3402978657490531,0.5574357667957277,0.46940999314939236,83
454,0.359500901007483,0.5435292385594256,0.8369034503978683,58
